comment,complaint_cluster
so delicious thank you,
"I ordered shish tawook and it was fillet, so it was dry and wasn’t good",
It said it came with rice but it came with bread,
Tiny portion and Horrible dry chicken breasts without taste.,
Cold food,
very bad,
No salad,
sent not fresh food,
Although it was very late,
"chicken Pane was good, and the pasta was below average",
Delivery experience was vey bad they were delayed for more than half an hour after iftar (the driver told me that the order was not reflected on the restaurant system & he had to wait for preparing it,Delivery
worst experience and am not going to order from both the application and the restaurant,
ok good but the quantity very loww,
So bad won’t order again from this one,
"Bread was not fresh and I ended up throwing it all, moloukhia and cream soup was awful, kebab and kofta quantities was so so small compared to other grill shops.",
Thank you Abou Shakra for the good food,
Uneven cuts of Greasy chicken pane,
"the mix appetizer portion is toooo small, I believe this was not the large the chicken liver taste was not good and full of oil",
Everything was good,
Very tiny portion and the chicken was dray and oily and slightly butnt,
"an item was cancelled, and I didn't get the refund as I paid with a visa",
Food came after iftar by 30 minutes and it didn’t taste good at all and was cold,
"Order arrived very late. The Courrier took a longer route for no reason. Stopped at the middle, claiming he was fixing the motorcycle. I received 4 sandwiches instead of 5!!!?",
Very small thin pigeon,
The most stingy restaurant in Cairo. Not good taste to most of the items and very small portions.,
food was cold,
The food was very cold,
I asked for a well done kababb it came half cooked!,
Very low amount of protein,
Kept the high quality although there was an offer and thats not common nowadays in other restaurants which they reduce quality when there is an offer applied.,
Its just piece of chicken without anything with it ..!!!,
Nit a fair deal at all,
good offers,
Was late,
Order arrived after 2 hours and super cold Requested to return and refund Thank you for the wonderful experience,
the veal escalope pane was amazing 🤩,
Food was disgusting the steak was very bad I even got stomach pain the whole day,
Didn’t receive the cream caramel.,
Vegetables were awful,
Order missing my sandwich,
"No fork for the meal or a spoon for the soup, they assume you have a spoon in your pocket",
didn't arrive,
everything was great,
the kebab was overcooked and tastless,
"Horrible. The chicken came with no salad or tahini, only bread. They are too greedy and stingy.",
not like the photo,
"One hour delay, food is cold and chicken delivered with rice not vegetables as ordered",
"Tahina was open and spilled, No cutlery",
Late delivery it took an hour and 40 minutes,Delivery
"stop decreasing the portions of the meals, guys :""((",
The lentil soup was missing the bread that comes with it and the half lemon that comes with the soup was thrown in the bag and not covered at all which was disgusting to even look at.,
"As usual, tiny portions of food that can only be described as kids meals.",
Tiny portions of food. Shameful,
Food is fine but cold & Baba ghanoug is spoiled,
Order came very late and semi cold,
Ridiculously small portions of food.,
The tinniest portion in the country. Their meals are only sufficient for children. They do not care about their reputation.,
"Food spilled, the driver is treating the food bag in a very bad way",
I didnot receive the order,
"Tasty chicken but small portions. Also, did not like the sautéed veggies ( it was tasteless)",
food came cold,
"Half grilled chicken should be delivered with rice , yet no rice recieved",
v bad taste,
"The food is awful , bad quality & cold",Quality
Thank you for taking my notes into consideration 😍,
why both items are extra spicy without mentioning and i ordered 3 bread,
"Chicken pane was not fresh .. it was old, stale, hard, dry and tasteless. Definitely it was cooked leftovers from an earlier day, which was refried to look fresh. No more food from Abou Shakra, they are dishonest and cheats and should be reported to ...",
"Very small portion, order came cold and after 3 hours",
DELICIOUS FOOD AMAZING PRICE,
Good,
terrible.. don't be fooled by the name... it's not good anymore,
"Was too Spicy, cold , soup liquid shouldn’t be tasted",
not recieved yet,
The food was very cold and came very very late,
i recieved wrong order,
extremely delayed delivery. bad coordination between el menus and the restaurant,Delivery
Horrible experience,
Taste is fine but portions so small,
The charge I got on the app was different than what I had to pay,
bad taste,
An item was missing,
Sheikh Zayed branch is terrible. Food quality was poor and some salads were rotten.,
The food was delicious but it took forever to arrive,
The driver's attitude was very bad,
Very bad service and unprofessional,
Sandwiches where cold,
there wasn't any cutlery or tissues,
Didn’t receive the order,
Meal is listed with rice and tahini and i didn’t receive any of them,
The chicken pane sandwich was horrible,
the shakra shake meal is a joke i literally got 1 kofta the tast was good but the value of the meal is extreamly over rated,
Food was cold and quality wasn’t the best and no cover was sent,
Giving a 3/5 for the wara2 3enab which was AMAZING. The bechamel however was not good at all it had extremely little bechamel sauce & the portion is TINY!!!! The sambousek was too oily,
"Best and most tender grilled chicken I’ve had in a while, delicious basmati rice with good portion. Food quality is consistent. However, elMenus delivery could be better.",
salad is supposed to be with the order but didn't get it,
Delicious,
"food was very late, fries was not properly cooked, meat was very chewy",
Very bad delivery man,
Food quality is going down significantly,
"It was a very bad experience, the food delivered to me after almost 3 hours, in addition it’s not included even spoon. Also order was not even warm!",
Slow delivery,Delivery
The order came without rice,
Received the wrong dip,
I didn’t receive the order,
Missing the tahina,
The sandwich was extremely small this is not the bread used for shawerma sandwich i will never order again from the restaurant,
The food was missing the garlic sauce. The half chicken was just sent without any garlic or tahini sauces!,
No utensils!! I’m at work how am I supposed to eat,
Bread wasn’t fresh,
Very bad quality,Quality
The order was late for almost an hour and a half and came cold,
very small portions,
"I didn’t get lamb kebab, it was beef kebab.",
terribly spicy could not be eaten,
I received the order after more than 2 hours and I called the restaurant around 3 times yo complain,
Missing item and driver is so rude and unprofessional,Missed_item
The portion is small but food is good,
Bad taste & small portions,
The delivery was 30 mins late than expected time. The green salad was exchanged by Tahina without getting back to me .,
I ordered Escalon panel which is supposed to be veal it was very hard I couldn't even cut it and was very spicy,
We waited 2.5 hour for our order. Customer service was not helpful. Bad!,
Arrived more than 90 minutes later,
1 hour late and it’s not acceptable,
Late delivery,Delivery
I ordered for rice and chicken and only chicken was delivered to me no rice,
No rice included in the meal as mentioned in the meal sides !!!,
I ordered half grilled chicken meal (chicken + rice) but I only received the chicken.,
Bad quality of the food,Quality
Pasta sauce wasn‘t bolgnese,
"HAVEN'T RECEIVED MY ORDER FOR OVER TWO HOURS, RESTAURANT IS NOT PICKING UP AFTER ONLINE PAYMENT, NO DELIVERY DETAILS. TERRIBLE!!!!",
order description includes rice 2 meals delivered without rice,
No rice and no salad as its written,
Everything about the order was an utter tragedy. How is this even food? Who the hell prepared it?,
Salad is horrible,
Cold sandwich,
The fattah has no salt and the rice was very salty,
Missing salad,
"The rice of the stuffed pigeon wasn’t marinated properly, it was so blend. I cook more delicious hawashi . The kebab was chewy. The only delicious food was the kofta and it’s rice",
Very bad i do not recommend at all,
Wrong order,
Not tasty,
Came without the rice as written in the discerption,
"there was a missing item. Lamb chops were not delivered, although I paid it",Delivery Missed_item
"The food is delicious no doubt about that. Food portions were ok except the Salad, I expected more of it, but it was a very small portion",
salty,
Food arrived without plastic spoon and covers. Order arrived 2 hours later. Worst experience ever.,
absolutely horrible. horrible food and was 3 hours late.. during RAMADAN.,
"Abou Shakra customer service called us with an extremely unprofessional attitude, didnt fix the issue with the order and made the whole experience unpleasant. that is the second time the orders comes missing item I wont be ordering again for sure !!!",Missed_item
Cold,
Missing items,Missed_item
"The food came in almost 2 hours , the runner was waiting for the order more than 1 hour in addition i found hair in the salad!!",
They should mention that the side dish rice has kidneys.. 😏 Very small portions..,
The order should have came with rice and it came without it,
"Food was too cold, delivery took twice the expected time",
"Absolute garbage overpriced food. Sandwich bread was stale. Toumeya was runny. Rice was dry and not fresh. Om aly was dry and flavorless. Crème Caramel smelled like rotten egg — what, do you season your food with hydrogen sulfide? Never ordering from...",price
I didn’t receive it,
Food arrived after 2.5 hours with hair in it,
No covers came with the order! No spoon for the rice and no fork and knife for the chicken.,
"the offer had a salad but the salad didn't arrive. Other than that, the food was great",
Order not as described,Cheating
I have not received the order yet,
No spoon or fork,
A small portion of shish chicken that is only enough for a child!,
They mentioned that there is rice with meals but the meals come without rice only bread,
"Meal was very cold due to long delivery time, no rice with the meal as the description,any choices were not available, very disappointing",
always missing or incorrect items,Wrong_item
"No cover, poor packaging and the chicken tasted like plastic. Also overpriced delivery.",price
The order is missed the rice and the bread,
Chicken is raw not grilled enough and I eat sushi,
Bad experience,
The grilled chicken was not as expected from a restaurant like this. It was a bit too salty and the marinade was not the best.,
Not the same like before,
The driver kept arguing with me that it’s not his right to have change for me!!!,
Missing item😤pickled cucumber,Missed_item
Thé khalta rice was not with the meal as mentioned,
The order is missing,
Soup was not available but still on invoice.,
The chicken is not cooked well,
Bob,
Chicken was dry kobeiba was too salty for my taste,
The order still has not arrived. The delivery had trouble entering the compound and didn’t wait for me to solve the issue. He just left. I will never order from this place again.,
Bad,
they added rice instead of pasts,
The half grilled chicken is delivered without rice as mentioned in the order,
Late delivery and the food was cold,Delivery
Tabulah is not fresh at all,
Very poor service. Very late delivery. Didn’t receive the food after 2 hours from calling the restaurant. Never order again from this restaurant.,Delivery
Kofta quality is bad and the quantity is definitely less than 1kg.,
The order came really late and one of the bread bags was opened,
They forget the fork & spoon,
Little botato,
the order received is much less than expected and with missing items. over priced and not worthy.,Missed_item
makarona bashmel so bad plus om Aly,
Missed bread,
Received after three Hours,
I ordered the shish tawook meal but I received fries instead of rice not the first time though,
The total came 30 egp above the apps price. The restaurant didn’t redeem the voucher. Food came after 1:45h and was cold and had wrong items. I will never use your app again.,Wrong_item
Portions are too little vs ordered quantity,
Always delays Always template reply,
the worst order I have tried 😞 very bad and the taste is very ungood and this time poor quality and very disappointed ☹️ I didn't recommend this dish anytime,Quality
Very small portions,
The delivery guy was very far from the restaurant and arrived so late!!,
the food was delicious and came very hot,
I didnt get the order worst service ever,
I asked for okra with meet what I got is plain okra without meet,
Chicken thighs instead of breast,
Too small portions and the pickled cucumber was missing. Abu shakra is the most stingy restaurant in its category.,
I loved their food although they didn't have what I wanted.,
Fries are quite small,
The order is not fresh and cold!!! No meat in the rice,
The order was supposed to come with rice but rice wasn’t there,
there were no salads or appetisers,
Orzou soup was way too spicy with too much black pepper.,
Chicken tasted different than every time.,
Worst meal I have ever tasted,
it came missing the rice and the vegetables we're not fresh and the price that was on the application was not the same when it was delivered,
"Food was great, fresh, and perfectly seasoned",
The sambousek felt a bit soggy. But the chicken was great,
Only one item was missed balady bread they bought shamy instead,
"Ordered 1/3 shish tawook came in 5 small pieces, we put them on the scale they turned out to be 108 grams",
The pane came with fries instead the pasta when the description specifically said that it would come with pasta napolitain.,
late delivery,Delivery
"delicious food, came very hot",
"no sides with grilled chicken, although it should come with a side",
the food was so greecy and bad,
they send a wrong order,
Order not delivered,Delivery
"Order has been delivered in perfect time BUT Balady Bread didn’t delivered, despite I paid for it",
excellent service the food came very hot.,
the food was delicious and arrived very hot 🔥,
Taste was good but something was wrong with the veal kofta has made me get sick,
-The worst experience ever,
very bad food,
"food was terrible this time, like in really terrible",
very small amount of bread. lower than what is said on the description.,
order came missing tehina 20egp! order came including rice but no spoon or fork!,
"excellent service, fast delivery , delicious food delivered very hot",
"delicious food , came very hot and fast delivery. excellent service .",
very good taste,
excellent service,
Soup salty! Piccata two tiny pieces.,
well done,
"I ordered a chicken ceaser salad and it came without even a small bite of chicken, wow!",
But my grilled chicken came with rice not veggies,
excellent service and very good taste and fast delivery,
Very small chicken breasts,
I paid for spoon and fork but didn't receive them.. I couldn't eat since i'm not at home,
Excellent,
2 much spicy,
"ignoring the choice of order, grilled chicken was dry and very bad and so much black pepper it was very bad",
Late,
Food was perfect Driver is rude,
The driver had an amazing attitude,
Food was good but i wasn’t certain about the weight I’ve ordered 1/4 kilo i received only two tall pieces also the delivery guy came fron the restaurant crew not el menus and asked me for 190 pounds not 145 as i ordered from the app,
Chicken was not well done (was pink inside) and the order came without the salad,
Wrong weight,
My order was missing.,
The quantity of food was ridiculously less than what I expected in the amount of money paid EGP 400 including tip. Fries were nothing like the photo in the app. Taste of food very good though!! Surprising!!! Giving thumbs up for the taste of food.,
My stomach didnt feel well after having the meal,
Food quality is terrible!!,
No Tahina No grilled chicken breast meals arrived,
I paid more than the original price,
"I would like to thank zeyad complaint supervisor for his cooperation,perfect complaint handler 👌🏻",
I payed more than the recipe el Menus sent me,
Missing rice and with the chicken,
Missing the balady bread,
Small portions,
No forks no spoons and bread with the soup,
Baba ghanoug wasn't fresh and it's so sour the chicken was very called,
Delivery took 75 minutes,
The side order was wrong even though I wrote what i want,
Best drivers attitude,
These are samples. There is no way those portions are real! Disaster really,
Wrong rice,
The chicken is not well cooked at all,
All was good but baba ghanough salad smelled funny wasn’t fresh,
great as always 👏🏼,
Very terrible I have to pay 121 for 2 finger chicken horrible will never order again,
it's not a real chicken it's like cocy,
Chicken was tasteless,
The bread also wasn’t fresh,
Nice,
ElMenue driver attitude was very bad,
Size,
Wasn’t delivered,
The courier called me multiple times and the chicken was very oily this time.,
"Very bad portions, not convenient for the price",
Portion very small regarding the prices Food came without any spoon or fork !!!! And if you want you should pay for them!,
The order has basmati rice and I received regular brown rice and the portion was small,
Sent meat shawerma instead of chicken. Abo shakra’s delivery orders are always wrong.,
Worst delivery from elmenus and came very very very late with the worst attitude and this not the first time to get bad experience fro your delevery agents and the worst customer service ever and seriously i dont know where is the service,
I don’t receive the cover and pickles,
Bread was old.. everything else is good but the bread,
Delay,
Order was extremely late.. very poor service,
"I asked for fries, they got veggies",
"Weight is less than it should, worst taste 🤮",
"Horrible portions, ordered 1/2 a kilo kofta what I got is literally 1/4 kilo",
"Those guys are incapable of making the right delivery when it come to take out. Soup with no chicken, no utensils even after clearly requesting cutlery. 4th time in a row !",
slow delivery,Delivery
the veal wasn't done was raw,
They forgot the lamb!,
you didn't bring the tahini,
"The chicken was very spicy, Molokhia had a weird taste. Very disappointing unfortunately",
The portions are very small,
I received cubes of potatoes instead of the french fries,
there is too much salt in their food,
Not cooked properly,
Usually escalope comes 2 pieces from abou shakra. But this time it came one piece,
Portions were small,
the food was spicy as default,
Not as good as before,
Promo code didn’t work,
the pigeon was too small and not good taste,
I asked not to send tahini and bread but i received them,
portions are little against price,
Very bad experience,
"Very small portions as I used a discount, thus this was unhonest behaviour. In addition, packaging was no that good",
The quality of food wasn’t very good,
That’s not soup That’s just an over salted neighbors,
Great,
I never recieved the order they forgot it,
Very spicy,
food wasn’t hot kofta was tastes bad stuffed pigeon wasn’t fresh,
the grilled chicken was full of black pepper,
cool,
"Bolognese sauce was made with finely chopped Shawerma, not minced beef",
Grilled chicken was perfect full of flavor tender and juicy Tahini salad perfect and also the bread,
"The item coffer did not come, how am I supposed to eat ??",
clean,
Fine,
"I realized that I had paid 285 EGP Instead of 185 EGP and while I was trying to find the driver # to contact him, the driver rang the bill to give the 100 back ✌️✌️✌️✌️✌️",
The order was late 30+ mins but the food was great and hot,
And baladi salad came wrong,
Worst experience ever,
i ordered a meat shawerma and i got a chicken shawerma,
I found a fly insect at the food,
slightly expensive but worth it,price
2 very small pieces of meat and i ordered breast and they delivered thigh,
"They don't have fries, although it is on the menu and these potato cubes, that they serve instead, were not even cooked through. Escalope Pane was good, but could have been more tender",
"One of the worst meals that I’ve ever tried on this app. Tahini was old and rotten, tasted terrible and even the chicken had a weird taste, definitely not charcoal grilled and dry as hell, everything was soaking in oil too. Really bad experience. Wil...",
"The order came without rice , in the picture there is a rice",
"It was the first time I tried OM ALI and it tasted so delicious, hot and fresh. I highly recommend it. If the sweets tasted so good, I now wonder how the food will taste like at this restaurant, my next order will a barbeque meal from this restaurant",
the order wasn't delivered,
weak fork easily broken wrong salad type,Quality Defective
Too salty,
I asked for vegetables with the chicken and not rice.,
I ordered rice and paid for it but it didn't come with the order,
bad packing and no spoons but taste was good,
Wrong order pls change it,
low level marinated grilled chicken.,
"under cooked, extra salted grilled chicken = too bad taste + late delivery = A WASTE",Delivery
Thanks,
"Late delivery, the food was cold and no utensils The driver didn’t know the price after the promo code",Delivery
chicken is very delicious but rice amount (ordered separately) is very small.,
the order price higher than the application .It is not well served.,
The cash invoice is higher than the prices in the application when I ordered !!,
Excellent as usual,
Very small,
tahina was ruined,
"I got positioned after eating and much pain in my stomach, do not recommend any one to try",
"We all got food poisoning, totally unacceptable and this has to be checked with the restaurant",
A lot of pepper in the food,
Perfect,
There was a couple of stuff missing from the order,
Meat was not cooked properly,
Taste less molokhya and fatta and extremely cold,
it was too spicy.,
kofta is good kabab is not soft meat there is no wipes and finally the cost is different than calculated in the application,
Everything was good.,
Missing item which I paid for,Missed_item
The worst order i git from abou shakra the taste was really very bad,
rice was missing and speaking with customer chat is a nightmare it takes forever,
"The food is delicious, but please, seal your packages more firmly because the order reached me leaking from every corner.",Defective
Baked rice is amazing very creamy. Grilled chicken is very good quality but small.,
Food is very bad,
The pigeon was literally bones!!!!! No meat!,
Everything was good but not real warm.,
chicken is not well cooked,
"The portion is always a lot less than whatever order, 1/2 kilo Lamb kofta is a lot less",
Cold soup and molokhiya Overcooked kofta,
Wrong sandwich,
perfect. thanks,
"I ordered grilled chicken yesterday, and the chicken was not clean and full of blood inside! Also the fatoush was tasteless as they added few of its sauces! The quality of food was really bad",
"Very late delivery (2 hours+), no apologies on delay, cold food. I won’t order again from this place.",Delivery
"no salad served, i ordered beetroot but came nothing",
quality of meat,
shish toawouk was not good.,
"I ordered sautee as sides , they got rice",
"low quality, poor taste",Quality
the salad didnt have any croutons and no caesar sauce received,
the cream chicken soup is not with vegetables and herbs !!,
One item missing,Missed_item
The order arrived at after 2:15 hours,
Taste,
Food not fresh at alllllll! Very bad quality!,Quality
the order was missing the salad and the bread should be with the grilled chicken .,
I recieved only 1 soup,
the dish wasn't as described and arrived very late,
"Good chicken, but Baba Ghanoug tasted old and ""special bread"" is just a small baladi for 2 pounds",
the mix appetizers so small!!! it's expensive for it's size and the grilled chicken with salad comes with no salad,price
Portions very small compared to kgs supposed,
excellent but no plastic spoons or forks,
Too salty kofta,
missing an item,
I ordered molokhia with meat and got plain molokhia,
The order on the screen shows that am getting grilled chicken and rice but i only got chicken without rice. I called the restaurant and they said this is an issue with elmenus app as my order doesn’t come with rice unlike what is showing on the appli...,
Missing tehina and fries,
Chicken wasn’t well grilled,
The order was missing one fries and received pepsi instead of mirinda,
cold fattah,
I delivered wrong order,
I didn’t receive the order it was very late,
Late and cold,
Got beef sambosak instead of the cheese sambosak,
The grilled chicken is very delicious. The plain fattah isn't bad at all.,
The sandwich was smaller than expected,
i almost threw up.,
chicken was under cooked and had no taste,
It surely can’t get any worse than this Everything spilled nothing fresh Knuckles soup was super spicy and salty Grapes vines Knuckles was terrible super dry vines and no knuckle only bones and white fats NEVER AGAIN,
Chicken was undercooked,
The chicken was not cooked well and tasted bad,
The food was rotten and disgusting,
not well done grilled !,
The white rice tasted and smelled old and was sticky. The rest of the order was good.,
shish tawook did not come with rice,
"One of the worst experiences I have ever had . SMALL portions with OVERPRICE , since I have ordered baked rice with boneless pigeon ; there is almost no pigeon as well !!",
"the order arrived missing, we ordered 2 pcs chicken breast and only got one. we ordered side of rice and we didn't get it at all. the order was wrapped and closed with cling film and they said that the driver of el menus took the food!!! anw the a...",
Pigeon was not tasty,
They don’t send cutlery with the food!,
small portions only,
The order is missing the rice,
"not willing to change an order that is incorrect, dont care about customers just terrible",
They missed a note that I’ve left to them,
The food was cold,
Missing items!,Missed_item
very good,
"I repeatedly have delivery problems from this restaurant, and the driver was very rude and tried to overcharge me.",Delivery
order received was not the same ordered and poor quality....will not order Again,Quality
Food was great but order was incomplete. please make sure to serve everything ordered.,Missed_item
Very bad taste. Salty and not good at all. I didn’t enjoy my food. Expensive for nothing .. literally nothing at all. Hawawshi is very very bad I didn’t even take two bites.. too much spices as if they are hiding the quality of the meat. .. no sala...,price
High. Quality,
very tasty 😋,
The milk pudding came without any nuts 🤷‍♂️,
Everything perfect specially the delivery man,
Stay away from this place- not clean & no taste V disappointed as this was once a good restaurant Review based on several orders at different times,
"The driver is fast , polite , and so professional Thank you",
"it just took longer time than the expected but received hot , so thanks",
Very cold food,
Was very cold,
not complete,Missed_item
grilled chicken was very good but vegetables was so bad,
I haven’t got the whole order and missing half the order. Elmenus called and told me will be deliver but nothing,
The order was fast and food was cold,
The food was delicious but not with no salad.The driver was professional.,
great experience 🤩😍,
Food was great but portions are pretty small,
The food was great but please make sure to separate the desserts in a separate bag please💐,
The meet was almost medium raw! I had to recook the meet to be able to chew it! Horrible experience,
"The bread was VERY VERY dry, soup was a little clumpy",
they didn't bring forks and when I called them they said you should have ordered them ??.,
Little,
I received a wrong order and it was really bas a very bad experience and i really regret it,
it was very dry with really no taste of kabab or kofya,
small portion specially the fries veal not as expected not well done,
perfect,
Good but the portion i don't believe it is correct,
cold food delivered,
Very delicious,
No fries or breaddd!!,
Reasonable good,
"The veal mouza was just chunks of meat instead of a veal shank, this is unacceptable and shows how little the restaurant cares.",
less than the requested amount,
hi i ordered this for my parents they dont have the application and the driver came without a receipt and asked them for 750 as this should be paid and they actually paid this.,
Order was missing Tehina Captain didn’t return the correct change. Please add in a wallet like Uber,
Portions was not right Meat wasn’t cooked well,
"The chicken wasn’t cooked enough , didn’t eat it all",
I ordered kofta with vegetables I got rice not vegetables,
No tools to eat with How am I suppose to eat?,
It’s been two hours and l didn’t receive my order,
a very small piece of meet,
Vue for money and portions are silly,
NOT GOOD,
"Very small quantity,late delivery,wrong order received, not recommended at all.",Delivery
thank you,
"Mixed Grill: Kebab pieces too small, shish tawook pieces tasted funny ... not sure if it was the marinade or bad chicken",
Didn’t even arrive and we are 1 full hour late,
"Tahini was expired, Portions were small for the rice & fries & shish tawook.. Very disappointing!",
He refused to hand deliver me my order coz it was already paid online and just put my food in my escalator floor and left … such a rude driver,
very little portion of rice,
I didn’t get one of my ordered and charged items,
Food taste is very bad,
"They make best Escalope pane, but it seemed to have been frozen, this time. But it was still good. Would have preferred it fresh as usual, though.",
Creme caramel didnt come with the order,
One sandwich was not delivered! But it’s ok as I ordered more than needed at that time,Delivery
Worst service,
Too bad,
Chicken wasn’t very well coocked,
Bad customer service,
Very good 👍,
I didn’t receive a receipt although I asked for one with company name Would you please help me,
2 hours waiting this one & cancelled the order.,
"Chicken was dry , tough and cold !",
good grills,
"good portion but with average quality, previous order was good quality but small portion, simply it is either or",
"kofta was 100% good, kebab was 80% but the overall experience was ver pleasant, also theere was a slight change in the bill between the application and the actual invoice.",
Very good,
ok but expensive ... accepted...maadi branch,price
Bad quality,Quality
"The kofta was dry, burned and tasted awful",
Fatta moza te2refff w el ma7shi ye2rf w msh mstwy .. won’t ever repeat this,
Fresh hot delicious,
Escalope was raw and sambosak was soggy,
the Turkish Kofta was very salty and there is something wrong with the spices,
clean good packaging very small portions the mix grill meal is poor no salad no tehina no drinks just rice and meat not fresh pre hetaed,
"The same mistake everyday, getting me wrong order.",
"Overall a good experience, but you have to increase the portions! Plus, the driver was kind of rude!",
Kofta was burned and dry,
"Very spicy although I said original, fries and rice quanatirs are extremely small",
The chicken was very bad,
Delicious and delivered fast and hot. Thank you,
"the chicken was tasteless, small portion, and over priced for what we got!!",
WORST EXPERIENCE EVER. Food arrived over 2 hours late. Didn’t get much help from your support and the cherry on top of the shitty cake was the courier calling me to ask whether to deliver it or not because he knew it was late and he didn’t want me to...,
order missing main item,
"Kofta is great, however the kobeba was terrible",
Driver’s attitude was very bad.,
Food was very bad and cold also the food didn’t include any service,
"Good quality, but Shawerma sandwich is almost empty. More bread than meat",
Salty,
"Molokheya tasteless, got tehina instead of my geen salad, mombar soggy, chicken so yummy Delivery fee on your app is 27le but I actually paid 48le no consistency",
order received on time & very very delicious,
The mix grill portions is very small vs price,
Great taste but small portion not enough for 1 adult,
perfect sauteed vegetables,
The delivery man took 12 pounds more than the cost of meal,
Side dish received not as requested,
"Small portions, no salad or tehina with meal",
no Rice as mentioned in the meal's description,
The order supposed to have rice but it wasn’t included,
Tehini was expired! The order arrived too late & was wrong! Worst experience ever….,
Kofta was not good,
The kofta and sheesh and rice was magnificent only the meat was not chewable,
"Good Food, But the delivery took more than 1 hour than expected",
the kofta was better this time after I wrote a comment. thank you,
"Very bad experience , the chicken was in very bad condition , very small , having bones without meat",
The order came incomplete and they didn’t send me the rest of it when i made a complaint,Missed_item
Appetizers are only potatoes and sanbosaak No khaltaa rice with the escalope,
picture shows spaghetti with escalope but it did not come with spaghetti,
Very bad food Small portions For expensive price,price
We received chicken panee instead of escalope panee,
I received my order without rice which was mentioned in the description.,
"The mix of mahashi was alright, but the white eggplant was a bit undercooked. The rice in general was dry. We did not receive any utensils and portions were a bit off this time. The molokhia was very oily, it was honestly disgusting. They were also m...",
Very little portions,
black pepper is too much in the veal kabab,
"They always ask for more money to be paid , than whats mentioned in the order in el menues app... so much headache and fuss with this restaurant in particular... el menues must have a talk with them reharding that",
Food wasn’t hot,
It was cold. I didn’t like,
moza not as in picture,
"amazing food ,amazing experience thanks",
courier told me that cost is 71,
I didn't receive my order 😕 I waited for 2 hours and nothing.,
Nice food,
Yes,
They didn’t deliver the order,
"Nice , tasty , hot and came fast",
The bread sack was open.. Torn apart and someone took two breads out of it,
Good packaging. Arrived on time. Good taste.,
it was delicious 😋,
"Missing items as usual, plus extra fees are requested",Missed_item
order rice with khalta recieved rice without khalta,
Different price from the menus receipt,
the food was cold.. baba ghanoge was corrupted kofta was very salty,
the worst restaurant ever u can order fro,
"no seasonings, no quality no quantity service is the worst",
Very bad quality vee bad taste,Quality
"very bad setup, order came to us in company without spoons and napkins and when we called they told us that spoons come by extra money 💰 ! where that happen?!",
"too bad quality, order was incomplete",Quality Missed_item
"Order arrived late, with low quality, and incomplete",Quality Delivery Missed_item
The world’s best om ali! The rest of the food came hot and delicious as well :),
"Terrible, and for what? You pay a lot of money for the worst quality.",
Extremely unprofessional; after paying by credit card they discovered that what I ordered is unavailable and was very rude without trying to compensate or figure our a solution. Never ordering from them again! Shitty experience,
The food was tasty but it's not worth the money! The dishes are very expensive and the portions are so small and consist mostly of rice. Disappointing! The waiter wasn't also that kind.,price
Made the order and 3 hours later they called me and told me they haven't received it,
"The order takes 2 hours to reach me. Although it is shown 45 minutes on the app and the restaurant called me and said it may reach one hour. After many calls, I received after 2 hours. The food was cold and its quality wasn’t good",
"Side dishes are miserable, rice is not fresh, chicken pasta made by old chicken, grilled veal is below average",
Really good place to eat. Especially the shish taouk.,
"Food was cold, no value for money, order took around 2 hours!! They didn’t even add salt and pepper or plastic cutlery.. disappointing",
I ordered 2 orders 1/4 they came with 1 and said its 300 gm! They took money more than the App,
"It was a terrible experience. Food didn't taste like Abu Shakra's other branches, and their customer service is honestly the worst. The order wasn't delivered as ordered. And they didn't even send covers, saying i should have ordered covers.",
The food was too little and saesar salad has only lettuce and parmejan!!! No chicken nothing else in the salad!!!,
"worst customer experience, zero customer service , rude call center and staff ,expensive food for small amount of food",price
"very very poor food quality and the food quantity is very small, if you are ordering 1/2 a kilo expect to get 1/4.",
"bad service, bad quality, bad delivery, small portion DISASTER!!!!!",Quality
I went to this place with my sister and her friends because they were in Cairo only for a few days and I thought that this would be a nice Oriental restaurant to show to tourists. it is very expensive for the amount of food you get. I paid with credi...,price
"overpriced comparing to the amount of food which tasted average, its an one-off experience to me.",price
Bad food quality and very slow in delivery,
"Pigeons were not good at all. Rice with khalta was very bad, seemed cooked two days ago.",
Not the same quality as before,
"Delicious,I recommend",
Zero time management in Ramadan delivery!! I will not deal with them again I rate them “Zero” not one star,
El rice kan Dry w soup so cold bs chicken kant 7lwa gedn,
Very very excpensive for no good reason,
bad service and food with high prices,
"I was shocked! That wasn't as expected at all. As they were known for their grilled kofta, but it wasn't that time.",
Became too expensive and its delivery charge is hell,price
Bad service and staff were fighting in the restaurant Plus food came and I found insect moving on it!!!!!,
The number mentioned is not for abou shakra it is for shakra 2 go,
I ordered kabab and kofta..kabab was almost burned..side dishes like tehina and potatos were less than average.. fried kobaiba was hard as a rock.. Disappointing really,
Tried city stars branch. Very bad quality not worth the price.,Quality
Very very bad quality bad delivery,Quality
Very heavy price and I take an order by 177 and they want 205 why I don't know,
great restaurant. good service and lives up to the expectations!,
"Excellent food, high quality with clean professional take away packing. The food came hot and on time. More expensive than othe kabab restaurants but with superior quality . When thinking of eating kabab a will for sure use them again.",price
"I don't think i'll ever go back there again, the food is expensive and it wasn't that good, the waiters were just rude especially in Al-Mohandseen Branch. I don't recommend going there.",price
